customer_id,age,income,employment_status,credit_score,loan_amount,interest_rate,loan_duration,debt_to_income_ratio,num_late_payments,loan_status
4446,72,173512,Employed,577,11369,20.39,27,52.52,6,0
4447,33,87501,Employed,438,34835,16.45,47,15.71,2,1
4448,67,52556,Employed,385,49511,25.64,7,40.17,4,0
4449,49,87963,Employed,530,19213,24.42,25,20.29,5,0
4450,39,26563,Unemployed,750,38051,14.15,19,43.18,9,0
4451,46,25840,Employed,437,46299,29.36,43,35.91,2,1
4452,39,35154,Unemployed,830,34690,18.85,42,19.5,7,0
4453,60,44194,Employed,637,24130,29.02,42,16.16,6,0
4454,20,197933,Employed,455,47973,22.42,57,44.93,9,1
4455,71,173520,Unemployed,316,18934,14.0,17,50.9,0,0
4456,27,43528,Employed,560,36750,9.31,33,28.5,4,0
4457,59,180474,Employed,459,3044,15.57,13,41.11,2,1
4458,38,24352,Employed,608,39581,28.27,34,50.29,8,0
4459,33,20184,Employed,380,29990,6.52,26,46.18,3,1
4460,29,161456,Employed,512,40865,15.43,44,46.47,1,0
4461,19,34319,Employed,726,2597,12.37,53,37.89,4,1
4462,58,140497,Unemployed,641,3321,26.42,23,16.84,0,0
4463,41,171521,Employed,658,49028,24.71,53,57.34,0,0
4464,52,76333,Employed,505,31648,17.91,24,25.35,6,1
4465,73,61205,Employed,635,27597,14.21,15,15.72,3,0
4466,47,30426,Employed,560,35085,21.47,14,53.19,5,0
4467,74,27504,Employed,542,29051,28.73,28,54.13,3,0
4468,47,136775,Employed,694,32477,5.73,35,53.81,6,1
4469,64,53368,Employed,636,32657,27.27,27,35.82,8,1
4470,52,123841,Unemployed,578,21681,10.94,34,25.46,8,1
4471,36,136744,Employed,548,18941,3.11,11,50.59,3,0
4472,67,28724,Self-Employed,329,29374,23.01,55,56.38,3,0
4473,25,156156,Employed,430,2069,24.29,40,10.51,2,1
4474,43,185882,Employed,823,34265,11.23,19,55.29,2,1
4475,66,102297,Employed,759,1104,24.02,10,21.81,4,1
4476,57,145099,Unemployed,694,6042,24.55,51,49.74,3,0
4477,24,98872,Employed,827,21419,21.23,23,50.52,0,1
4478,47,171944,Unemployed,712,38972,4.04,40,38.09,4,0
4479,24,90333,Unemployed,416,45108,21.02,35,31.88,5,1
4480,20,22596,Unemployed,448,24349,28.17,12,21.23,1,1
4481,18,37167,Employed,408,32627,19.75,39,22.0,0,0
4482,53,107844,Unemployed,535,40202,12.91,43,34.88,4,1
4483,42,109751,Unemployed,726,40250,18.21,47,17.13,6,0
4484,54,149817,Employed,816,33264,29.81,58,43.83,8,0
4485,18,100520,Unemployed,479,38397,15.76,24,11.59,0,1
4486,32,78326,Self-Employed,695,5647,25.72,50,11.34,2,0
4487,54,97670,Employed,300,31627,6.74,59,35.51,5,1
4488,30,161854,Employed,307,8540,4.52,16,23.3,9,1
4489,57,193074,Employed,443,27075,13.53,46,33.87,5,1
4490,25,44022,Employed,574,33424,6.72,22,37.89,6,0
4491,22,104458,Employed,586,48878,11.92,16,25.56,1,1
4492,26,165690,Employed,789,24774,22.32,50,53.95,7,0
4493,18,168317,Employed,330,14300,15.03,33,34.81,2,0
4494,53,103796,Employed,751,47026,11.67,8,51.11,1,0
4495,52,161099,Unemployed,543,33376,27.07,15,54.65,4,1
4496,19,165058,Employed,439,18998,3.25,29,54.46,8,1
4497,57,130704,Self-Employed,700,11636,24.98,38,13.29,9,1
4498,40,154598,Employed,840,33866,19.77,31,12.25,8,1
4499,26,64361,Unemployed,463,35274,4.25,10,39.6,3,0
4500,51,58286,Unemployed,403,37243,3.92,29,30.5,2,1
4501,63,49533,Employed,362,30930,7.64,49,48.59,3,1
4502,31,169388,Employed,314,4257,29.39,31,57.68,4,1
4503,21,159771,Employed,793,13566,5.31,12,13.37,6,0
4504,47,147441,Unemployed,478,32412,22.95,17,41.52,7,0
4505,48,117079,Unemployed,822,15116,13.84,44,40.23,6,0
4506,55,120960,Employed,740,32507,9.39,49,53.44,1,0
4507,28,78465,Employed,824,34003,18.53,41,25.69,7,1
4508,52,167745,Employed,787,5753,12.94,22,35.78,9,0
4509,25,43395,Employed,610,5163,11.37,21,57.03,6,0
4510,20,124162,Self-Employed,429,27556,9.47,36,59.78,4,1
4511,31,150704,Employed,765,8111,15.36,23,38.38,5,1
4512,30,174779,Self-Employed,801,10391,7.58,37,20.39,3,1
4513,62,95937,Unemployed,562,41467,26.0,7,49.67,2,1
4514,49,149647,Self-Employed,470,9808,18.98,54,28.76,5,1
4515,51,140650,Employed,705,11145,4.7,15,55.62,3,1
4516,62,150744,Employed,324,10009,15.34,53,49.77,3,1
4517,36,111512,Employed,748,33820,20.0,44,56.99,5,1
4518,55,159830,Unemployed,459,44989,26.26,19,20.74,2,1
4519,33,87009,Employed,516,6386,3.63,57,30.77,9,0
4520,19,164353,Employed,789,14003,15.32,52,22.49,9,0
4521,57,52548,Unemployed,579,46447,22.06,15,57.03,0,1
4522,34,38371,Employed,380,20487,8.3,33,46.73,7,0
4523,72,125977,Employed,424,33958,8.98,29,11.23,9,1
4524,51,170716,Employed,469,10910,16.22,59,23.97,6,0
4525,59,174946,Employed,389,41122,26.88,45,46.88,8,1
4526,33,34281,Employed,679,26406,13.75,39,44.06,8,1
4527,55,173361,Employed,410,37240,16.08,54,11.89,0,0
4528,19,156126,Unemployed,463,39041,20.17,46,29.26,0,1
4529,19,120020,Unemployed,714,19482,11.39,14,49.68,0,0
4530,43,127508,Employed,454,36353,26.41,52,26.95,4,0
4531,30,86846,Unemployed,493,11517,28.97,34,22.0,5,1
4532,73,114682,Employed,775,1450,20.56,50,45.51,3,0
4533,64,49312,Employed,320,15174,20.24,46,42.65,6,1
4534,48,134186,Unemployed,408,21813,21.19,41,11.26,9,1
4535,51,24257,Employed,698,32953,8.24,14,55.29,5,0
4536,56,166918,Employed,428,9956,22.77,46,34.32,8,0
4537,20,173555,Employed,808,44513,12.37,52,52.87,0,1
4538,25,46558,Employed,579,34249,29.82,16,29.54,8,1
4539,40,63188,Employed,726,16038,23.31,26,28.77,7,0
4540,31,164084,Unemployed,326,15480,18.76,18,16.11,4,1
4541,73,53236,Employed,643,5648,27.63,54,49.89,5,1
4542,72,65076,Unemployed,700,17459,29.19,29,10.21,8,0
4543,44,68402,Employed,594,17166,25.09,6,24.48,8,1
4544,71,114467,Employed,495,30344,23.43,40,13.63,3,0
4545,46,183148,Employed,455,11527,4.64,40,45.6,9,1
4546,56,100337,Employed,739,30844,22.06,26,45.83,5,1
4547,70,135827,Unemployed,400,2460,12.07,52,25.68,0,1
4548,56,94264,Employed,799,41269,28.11,10,45.11,8,0
4549,18,37335,Employed,584,14377,19.52,26,22.42,0,0
4550,34,63773,Employed,368,12440,13.01,9,25.7,1,0
4551,58,48570,Employed,685,2998,12.15,38,50.35,0,0
4552,47,107995,Employed,751,36358,17.98,41,46.96,4,0
4553,70,60658,Employed,437,49071,16.27,13,48.7,3,0
4554,30,140640,Employed,547,25774,13.55,34,15.64,3,1
4555,38,92613,Employed,402,11659,8.63,58,16.63,1,0
4556,36,78194,Self-Employed,809,2097,24.5,12,25.16,1,0
4557,70,131872,Employed,674,37262,14.7,6,15.17,5,0
4558,36,185031,Self-Employed,454,3141,5.67,10,36.06,8,1
4559,74,196660,Employed,386,7503,5.31,18,36.55,8,1
4560,42,191605,Employed,781,42256,9.43,31,27.38,7,0
4561,39,128558,Employed,508,27884,17.91,17,30.73,9,1
4562,48,88582,Employed,477,36540,7.0,13,14.97,8,0
4563,34,195590,Employed,557,45805,8.81,58,43.94,3,0
4564,72,163775,Employed,572,34085,16.55,54,23.24,2,0
4565,40,69456,Employed,323,48311,8.88,39,48.86,0,0
4566,49,75491,Unemployed,699,18751,26.17,27,48.55,5,1
4567,27,28043,Self-Employed,652,8021,18.93,55,39.56,5,0
4568,27,123212,Unemployed,600,44410,5.32,14,31.95,1,0
4569,53,88340,Employed,309,4311,6.78,14,20.34,0,1
4570,25,161248,Employed,342,10850,8.27,50,56.88,9,1
4571,71,155008,Employed,350,31372,20.01,23,54.81,1,1
4572,69,51174,Employed,406,31271,5.85,22,47.61,2,0
4573,37,102632,Employed,534,26018,4.17,12,55.91,9,1
4574,49,108768,Employed,789,9800,22.67,44,54.96,1,0
4575,67,145775,Employed,774,34860,15.91,56,36.11,2,0
4576,31,128177,Unemployed,591,4784,25.92,39,20.49,3,0
4577,67,45909,Unemployed,780,33390,24.41,21,20.19,4,0
4578,45,64158,Employed,759,20241,10.38,33,34.86,7,1
4579,63,159438,Employed,724,2944,8.19,30,46.25,5,0
4580,69,144296,Unemployed,628,36639,16.94,27,30.23,0,0
4581,70,79331,Employed,484,10134,5.16,39,30.19,5,1
4582,41,179914,Employed,805,47420,20.09,20,13.64,1,0
4583,32,168530,Employed,777,32595,3.33,21,48.94,5,1
4584,39,107367,Employed,313,7604,24.68,21,18.58,5,0
4585,47,85382,Employed,392,10649,27.05,43,54.93,0,0
4586,21,94319,Unemployed,479,26940,29.9,27,18.71,3,0
4587,30,31170,Employed,604,49585,12.29,34,47.11,9,1
4588,40,139952,Employed,774,41407,18.17,37,47.28,2,1
4589,25,100145,Employed,841,3138,26.3,48,53.08,7,0
4590,35,125626,Unemployed,823,9480,15.48,29,36.06,3,0
4591,29,196014,Employed,410,24321,11.89,46,30.13,9,1
4592,72,36208,Employed,714,7115,4.32,55,14.85,6,1
4593,48,186250,Employed,720,37112,13.64,28,51.74,2,0
4594,31,160111,Employed,710,24532,5.13,43,30.85,9,1
4595,51,34990,Employed,822,8681,12.8,28,59.46,6,0
4596,35,157513,Employed,628,5686,12.26,30,24.94,1,0
4597,73,149327,Unemployed,571,40467,20.47,31,31.9,4,0
4598,51,99314,Self-Employed,313,47785,12.88,41,30.82,4,1
4599,28,197031,Employed,474,13835,13.37,55,33.88,3,0
4600,58,46862,Employed,457,46613,10.73,39,21.13,3,1
4601,29,178345,Employed,533,16281,19.42,18,23.69,5,1
4602,66,113949,Unemployed,440,25298,13.51,38,33.03,1,0
4603,32,193572,Employed,780,17607,28.61,46,48.55,2,0
4604,74,150223,Unemployed,418,29226,27.08,51,47.23,9,1
4605,48,23956,Employed,681,44778,9.4,9,19.22,6,1
4606,66,108789,Self-Employed,820,2521,13.91,58,36.57,9,0
4607,46,109451,Unemployed,709,39816,20.13,41,36.12,4,1
4608,43,137782,Unemployed,348,38912,3.44,25,38.54,3,0
4609,35,22365,Employed,669,5772,9.14,34,25.73,8,0
4610,49,92204,Employed,632,7307,10.7,20,45.91,7,0
4611,39,156072,Employed,448,32010,13.86,59,24.02,8,0
4612,55,77072,Employed,456,13050,27.01,20,26.44,7,1
4613,34,72499,Employed,451,11284,5.6,18,19.58,1,0
4614,40,89211,Employed,760,13655,4.78,19,18.03,3,1
4615,41,163979,Employed,675,1736,20.94,27,54.06,2,0
4616,67,168408,Employed,724,42105,12.84,6,29.7,9,0
4617,25,105220,Employed,347,30594,7.8,6,47.78,9,1
4618,58,113847,Employed,634,44357,21.95,36,47.93,0,1
4619,23,129459,Employed,768,24362,9.56,38,38.54,3,0
4620,22,97755,Employed,544,49051,18.27,52,51.3,6,1
4621,61,88783,Unemployed,561,34801,14.04,6,10.04,4,0
4622,74,147851,Employed,549,17244,12.75,43,18.09,4,1
4623,46,26472,Employed,796,7663,22.47,29,52.7,5,0
4624,45,173452,Employed,351,14345,19.56,44,56.84,9,1
4625,28,123152,Employed,788,19665,16.87,27,35.55,2,1
4626,74,178352,Employed,441,8348,6.46,28,44.66,1,0
4627,18,172931,Self-Employed,671,39801,18.81,7,17.81,6,0
4628,60,199474,Employed,550,5619,21.7,27,43.57,8,1
4629,36,159334,Employed,613,43687,25.0,14,42.47,8,1
4630,26,162138,Employed,524,47943,11.08,9,15.48,2,1
4631,44,166626,Employed,355,42345,10.14,55,49.15,0,1
4632,51,27008,Unemployed,638,44280,23.22,30,11.68,1,0
4633,61,107851,Employed,820,11566,15.62,20,59.0,7,0
4634,21,100799,Self-Employed,799,34281,13.96,29,58.3,4,0
4635,53,36238,Employed,783,15233,7.34,45,49.35,8,0
4636,35,37153,Unemployed,463,34432,14.72,12,34.35,2,1
4637,32,79353,Employed,740,35955,22.61,13,24.9,0,0
4638,68,72092,Employed,432,45944,15.16,32,26.95,2,1
4639,30,194224,Unemployed,380,23208,26.56,32,15.16,3,1
4640,36,69104,Employed,649,40006,3.11,50,46.26,5,0
4641,66,175355,Employed,433,23695,7.86,40,58.04,0,1
4642,23,197501,Employed,351,10947,19.59,43,21.94,0,1
4643,65,48887,Employed,793,13315,21.14,35,58.89,0,0
4644,73,197244,Employed,501,40925,10.44,44,32.65,5,1
4645,29,24355,Employed,807,9499,28.43,34,17.01,4,0
4646,68,53701,Employed,313,45429,11.93,10,48.61,7,0
4647,54,192606,Employed,684,29805,14.1,23,51.5,7,0
4648,34,91442,Employed,500,44793,29.36,20,26.89,7,0
4649,40,32279,Employed,464,12556,15.94,31,58.35,3,0
4650,43,194563,Self-Employed,432,35761,19.55,7,36.82,3,0
4651,46,140738,Employed,418,1703,17.58,36,11.61,2,1
4652,50,159333,Self-Employed,785,7638,7.79,30,27.23,5,0
4653,44,155546,Employed,482,1354,29.77,30,48.3,9,0
4654,42,111414,Employed,757,34314,4.59,37,19.94,7,0
4655,73,48390,Employed,634,15973,29.55,27,16.58,6,1
4656,72,177997,Employed,530,6136,15.64,57,40.69,4,0
4657,27,102174,Employed,610,1109,8.12,15,24.95,3,0
4658,64,24787,Employed,302,37439,7.51,41,40.68,2,1
4659,40,63724,Employed,380,45143,20.7,17,25.77,2,0
4660,38,30663,Self-Employed,574,32568,22.19,26,48.56,7,0
4661,38,167192,Self-Employed,687,15944,27.26,20,31.08,3,0
4662,60,173812,Employed,644,41720,9.39,16,59.31,0,1
4663,30,153107,Employed,518,34233,14.7,51,28.74,4,1
4664,54,120271,Employed,362,47459,29.22,12,17.33,1,1
4665,50,87388,Employed,739,33944,14.56,29,41.76,9,0
4666,41,72335,Employed,326,47443,15.41,35,46.43,2,1
4667,61,63315,Employed,680,28774,10.79,19,27.23,4,1
4668,28,124922,Unemployed,547,22766,26.52,45,47.29,3,0
4669,34,66627,Employed,453,46040,12.87,51,27.07,2,0
4670,21,159375,Employed,509,47041,20.16,11,14.86,1,0
4671,64,69334,Unemployed,321,6056,7.93,55,14.16,9,1
4672,42,85700,Employed,318,7409,19.63,51,33.83,7,1
4673,47,59726,Employed,808,14598,28.22,13,59.18,6,0
4674,26,50694,Unemployed,728,46080,23.97,41,36.6,8,1
4675,38,182325,Employed,336,26784,4.83,17,36.61,0,0
4676,37,175302,Employed,706,17810,20.12,10,53.14,0,0
4677,36,83545,Employed,723,2527,18.08,18,57.37,9,0
4678,36,167997,Employed,637,6250,12.14,24,18.8,3,0
4679,29,26033,Unemployed,570,16158,25.75,27,16.6,3,1
4680,54,82461,Employed,761,30999,24.38,17,44.12,7,1
4681,59,22665,Employed,614,6952,20.51,37,40.59,3,0
4682,34,47025,Employed,357,48558,23.09,55,27.29,5,1
4683,54,174605,Self-Employed,675,20178,8.22,43,54.78,4,0
4684,71,196969,Employed,755,28760,27.85,43,37.13,9,1
4685,65,97661,Employed,706,27482,21.04,22,18.66,5,0
4686,56,140473,Self-Employed,684,28149,15.63,31,29.47,4,1
4687,45,40998,Self-Employed,355,23352,8.21,21,53.89,7,1
4688,58,81248,Employed,758,32757,21.43,17,10.93,2,1
4689,52,124493,Employed,774,42352,5.61,42,51.9,3,0
4690,64,43057,Employed,815,32404,11.63,51,57.58,2,1
4691,65,99244,Employed,316,9947,18.49,21,28.32,2,1
4692,35,117031,Employed,732,7303,20.44,10,24.24,1,0
4693,31,132713,Employed,536,8943,3.47,13,18.29,5,1
4694,52,125887,Employed,606,49419,3.24,12,12.0,0,1
4695,61,87173,Employed,732,42742,6.01,32,43.83,2,0
4696,58,58734,Self-Employed,323,38409,23.74,31,18.55,2,0
4697,24,82072,Employed,599,6780,18.31,18,54.74,0,1
4698,58,114194,Employed,537,15294,19.43,40,32.79,0,0
4699,30,159741,Self-Employed,791,39408,19.29,51,58.65,9,1
4700,35,133272,Employed,587,7183,3.99,22,58.99,9,1
4701,54,87902,Employed,714,8933,7.65,12,50.03,5,1
4702,30,142247,Employed,699,17874,22.65,14,31.99,8,0
4703,53,169982,Employed,715,21373,20.43,47,33.12,2,1
4704,48,76959,Employed,782,17582,15.02,15,57.53,8,1
4705,19,116623,Employed,550,42330,3.55,50,46.38,6,0
4706,33,151438,Employed,699,13378,14.25,47,30.03,2,0
4707,26,68415,Employed,440,9590,9.69,43,53.13,0,0
4708,26,144716,Employed,677,17843,21.83,58,23.59,4,1
4709,55,141209,Employed,419,31944,25.27,19,56.84,9,0
4710,28,29907,Employed,637,24316,16.6,42,22.12,1,0
4711,71,115825,Employed,749,31808,13.9,18,46.65,1,0
4712,73,52780,Self-Employed,460,24847,10.37,13,42.37,4,1
4713,39,55085,Employed,404,12438,5.5,46,39.31,9,1
4714,50,40426,Employed,391,38436,13.04,57,33.41,4,1
4715,53,199269,Employed,784,2293,21.31,15,37.88,9,0
4716,62,27485,Employed,718,11951,20.98,38,44.62,6,1
4717,40,69527,Unemployed,720,11583,14.14,42,41.67,5,0
4718,62,144604,Unemployed,353,18582,29.08,25,23.83,2,0
4719,62,111005,Employed,813,26045,28.38,9,23.58,2,0
4720,51,78528,Unemployed,396,22318,26.64,6,42.46,4,0
4721,26,140631,Employed,484,24313,14.77,56,17.62,1,1
4722,41,47799,Unemployed,732,43924,23.16,24,58.75,2,1
4723,25,197411,Employed,770,14306,28.08,29,52.34,9,1
4724,24,167159,Employed,424,16382,22.92,59,32.65,0,1
4725,53,158518,Self-Employed,633,28161,11.53,59,36.25,0,1
4726,35,114817,Employed,563,40041,4.84,52,27.71,8,1
4727,20,78260,Self-Employed,490,43133,28.87,16,17.62,2,1
4728,45,165949,Employed,520,28250,29.8,27,39.57,4,1
4729,23,175795,Employed,498,9357,21.73,42,59.44,2,0
4730,61,32943,Employed,643,8416,11.51,8,18.15,9,1
4731,61,161378,Employed,473,44689,26.36,22,36.81,2,1
4732,38,187856,Employed,516,35459,28.74,53,58.01,8,1
4733,45,141401,Employed,505,44582,16.67,45,59.12,6,0
4734,57,171527,Employed,672,46298,11.41,25,34.3,9,0
4735,71,181046,Unemployed,473,3415,13.97,40,13.65,0,1
4736,71,47371,Employed,377,24226,4.99,49,22.5,1,0
4737,18,118746,Unemployed,622,9818,18.27,45,45.19,6,1
4738,53,121248,Employed,683,3305,13.23,20,13.48,0,1
4739,38,155008,Employed,736,45366,26.88,16,41.89,0,0
4740,60,184238,Employed,498,23734,10.44,18,32.52,5,0
4741,52,45727,Self-Employed,306,34899,3.23,31,19.03,9,1
4742,30,134000,Employed,562,35412,22.9,28,14.98,1,1
4743,74,83969,Employed,824,3294,3.2,45,44.15,8,0
4744,66,179440,Unemployed,319,16585,17.74,18,18.8,6,1
4745,71,88531,Employed,553,29849,7.89,53,36.14,6,1
4746,71,59097,Unemployed,479,4217,19.48,55,34.65,9,1
4747,27,186056,Employed,652,38964,8.34,21,43.68,4,1
4748,70,70859,Employed,514,3085,16.55,50,31.57,4,0
4749,61,195363,Employed,657,13679,12.05,19,55.77,2,1
4750,64,173222,Employed,519,13879,7.93,45,52.62,7,1
4751,70,173133,Unemployed,636,7803,19.38,57,50.88,9,1
4752,27,180250,Unemployed,618,31139,5.22,39,23.86,3,1
4753,63,76790,Employed,765,28417,28.41,57,59.25,1,0
4754,30,85696,Self-Employed,453,26506,24.01,45,36.21,0,0
4755,54,35648,Employed,650,5216,27.73,34,58.83,3,1
4756,55,81779,Employed,361,33409,4.15,33,52.05,1,1
4757,41,126371,Employed,759,47865,3.06,32,53.25,9,0
4758,19,56672,Employed,539,11923,12.66,43,45.29,5,1
4759,39,89109,Employed,489,20832,19.65,18,18.69,9,1
4760,34,54593,Employed,445,49878,9.6,8,57.9,9,1
4761,53,164858,Employed,821,36184,17.83,44,30.01,6,0
4762,31,29815,Unemployed,591,23315,19.36,43,57.18,7,1
4763,27,173038,Unemployed,359,42013,7.09,10,53.88,0,0
4764,52,164866,Employed,772,26728,23.76,21,51.12,8,0
4765,42,182495,Employed,372,5376,28.28,36,10.41,8,0
4766,20,41302,Employed,538,14647,20.28,27,38.83,3,0
4767,64,105140,Unemployed,715,46304,28.59,8,22.2,0,0
4768,55,178907,Employed,478,40932,9.65,10,54.03,7,0
4769,34,93356,Employed,366,19190,3.99,8,45.08,2,1
4770,29,69282,Self-Employed,376,17970,9.68,20,42.44,0,1
4771,71,148451,Employed,547,38220,20.5,39,55.23,2,0
4772,69,141347,Employed,367,1486,19.14,20,24.78,1,1
4773,41,43814,Employed,398,24938,10.22,32,15.39,9,1
4774,46,175161,Employed,844,2708,14.02,18,25.27,6,1
4775,60,183818,Self-Employed,841,31071,12.93,39,19.18,5,0
4776,42,101673,Employed,837,14356,28.66,23,22.63,8,0
4777,53,71940,Employed,623,47514,11.49,15,38.31,1,0
4778,43,106796,Employed,422,37774,8.21,37,32.77,7,1
4779,55,56476,Employed,332,22011,18.27,9,59.05,2,1
4780,18,177355,Employed,444,20414,6.37,7,30.92,4,1
4781,37,152841,Employed,816,38070,16.71,35,17.59,8,0
4782,72,62278,Employed,609,32859,21.55,57,53.74,8,1
4783,45,198066,Employed,443,27387,28.47,36,23.82,0,0
4784,33,35634,Employed,816,18321,27.09,51,15.39,1,0
4785,64,146259,Employed,494,7239,25.71,8,42.94,5,0
4786,34,162037,Self-Employed,782,33267,13.63,49,22.82,0,0
4787,57,178638,Employed,774,35799,27.14,10,10.8,1,0
4788,45,72196,Self-Employed,468,20255,22.35,39,43.18,9,1
4789,29,118679,Employed,482,26458,14.92,19,13.62,7,0
4790,44,199357,Unemployed,412,39667,18.23,42,10.11,5,1
4791,71,150861,Employed,575,11200,14.77,12,44.11,9,1
4792,70,39420,Employed,775,4636,8.31,20,32.66,0,0
4793,59,176308,Employed,477,11749,15.2,24,50.22,2,0
4794,64,26218,Employed,590,38689,24.8,59,18.22,5,1
4795,47,144283,Unemployed,733,4863,10.2,24,35.54,0,0
4796,58,84057,Employed,762,47956,20.29,22,15.8,6,0
4797,51,98609,Employed,716,42020,17.94,53,30.49,5,0
4798,54,162298,Self-Employed,437,39016,27.84,45,27.82,5,1
4799,23,143108,Employed,788,27712,23.15,18,41.91,9,0
4800,24,30046,Employed,467,3017,12.76,26,41.17,7,1
4801,49,137462,Employed,433,28725,18.17,48,22.91,0,1
4802,49,129345,Employed,460,21195,27.6,6,12.53,0,0
4803,70,57117,Unemployed,676,5780,9.11,23,15.24,6,0
4804,42,149980,Employed,629,23920,15.81,29,55.65,0,1
4805,50,156037,Employed,694,44631,8.99,35,46.33,8,1
4806,72,37373,Employed,471,16744,14.3,12,57.12,9,0
4807,24,65452,Employed,769,8624,4.57,32,40.89,5,1
4808,69,26654,Employed,721,39039,26.65,57,53.96,1,1
4809,74,182352,Employed,555,27171,29.41,32,48.64,5,1
4810,29,143319,Employed,419,19897,18.33,8,22.24,5,0
4811,33,125646,Unemployed,318,38137,17.96,57,47.49,1,1
4812,33,46583,Employed,546,22851,28.81,58,40.47,5,1
4813,60,114242,Employed,504,8425,13.62,21,18.49,4,0
4814,70,157432,Employed,719,17616,19.77,9,14.71,6,1
4815,53,73968,Self-Employed,366,2187,25.61,50,28.33,8,1
4816,30,154815,Employed,641,6423,16.66,6,39.28,8,0
4817,24,158231,Self-Employed,644,38748,8.98,38,37.83,7,1
4818,53,183223,Self-Employed,686,7999,24.94,49,34.06,2,0
4819,64,151590,Unemployed,641,5898,10.32,50,33.94,4,0
4820,68,36652,Employed,407,5805,25.78,31,10.82,2,0
4821,26,133114,Employed,701,30767,28.5,44,11.08,6,0
4822,49,122489,Employed,601,9105,17.74,8,30.39,0,0
4823,28,193420,Unemployed,406,6925,4.33,9,35.76,0,1
4824,25,97001,Unemployed,776,31873,28.8,38,43.78,9,0
4825,50,144269,Self-Employed,636,49414,25.45,55,43.26,4,0
4826,40,96757,Employed,759,11493,6.17,10,59.26,4,0
4827,42,44395,Employed,612,34459,19.99,34,29.59,6,0
4828,73,153407,Employed,453,47523,11.52,57,16.34,8,1
4829,25,121978,Employed,648,33775,11.92,16,25.05,6,1
4830,62,151572,Employed,828,49316,18.67,8,48.33,6,0
4831,39,144541,Employed,599,35850,22.22,23,22.19,8,1
4832,21,28083,Self-Employed,833,2703,3.3,35,50.87,7,0
4833,57,126598,Employed,535,6227,7.12,22,50.3,0,0
4834,20,156615,Unemployed,510,45339,27.38,51,33.46,4,1
4835,46,116171,Unemployed,585,9331,16.36,35,46.5,1,0
4836,58,140423,Employed,722,44162,16.28,35,50.06,9,0
4837,46,26613,Employed,793,1658,25.69,38,46.32,9,0
4838,51,130033,Employed,718,29984,6.49,22,25.64,2,0
4839,51,191612,Employed,644,5661,22.27,44,18.49,1,1
4840,45,96202,Employed,822,31222,16.67,21,15.96,9,1
4841,30,177327,Employed,618,14534,23.02,38,58.17,3,1
4842,32,105666,Self-Employed,641,37205,21.34,52,14.72,0,0
4843,40,42068,Employed,678,25977,21.0,7,32.04,5,1
4844,61,69057,Employed,845,33555,26.11,7,15.08,9,1
4845,43,38946,Unemployed,507,8514,17.87,29,49.74,9,1
4846,21,171619,Employed,485,49997,14.01,10,37.66,7,0
4847,43,105237,Employed,316,40295,8.36,41,18.79,6,1
4848,57,25769,Unemployed,589,1851,12.29,8,57.98,0,1
4849,26,175955,Employed,553,36476,26.49,45,52.42,9,1
4850,72,81340,Employed,745,4868,12.11,37,16.35,4,0
4851,22,99199,Self-Employed,755,12370,29.61,19,50.66,0,1
4852,73,124222,Employed,446,41277,19.42,43,52.22,8,1
4853,49,186234,Employed,413,9534,25.0,48,48.59,9,1
4854,37,53434,Employed,396,16683,16.32,10,27.56,7,1
4855,67,42102,Employed,681,2786,20.67,42,22.83,4,0
4856,28,41536,Self-Employed,675,13863,29.72,51,36.25,9,1
4857,32,124639,Unemployed,805,42741,16.51,31,33.71,9,1
4858,49,70775,Employed,621,4748,10.11,22,39.18,3,0
4859,45,51147,Self-Employed,627,40414,20.55,24,30.9,3,0
4860,39,70526,Unemployed,648,24093,27.83,16,20.54,8,1
